Unnamed: 0,Age,Credit amount,Duration,Sex_male,Job_1,Job_2,Job_3,Housing_own,Housing_rent,Saving accounts_little,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_little,Checking account_moderate,Checking account_rich,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
289,48,1024,24,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
66,29,2171,12,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
589,60,2246,12,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
385,25,2238,18,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
136,27,8613,27,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
364,25,2473,18,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
686,27,1347,10,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
756,74,1299,6,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
101,24,2323,36,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
110,31,1449,6,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
857,28,3343,15,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
392,39,3249,36,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
574,27,1082,9,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
208,21,6568,24,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
927,39,10297,48,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
858,29,3959,15,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
950,40,3590,18,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
548,24,626,12,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
255,27,7418,60,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
749,33,3029,15,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
799,35,1549,9,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
886,34,2825,24,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
79,22,3832,30,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
18,44,12579,24,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
37,37,2100,18,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
97,34,2622,18,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
410,20,1967,24,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
332,24,7408,60,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
583,33,2384,36,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False
393,31,1957,6,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
426,29,2743,28,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
123,63,781,10,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
268,45,8978,14,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
770,26,2812,24,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
646,32,4583,30,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
933,42,522,12,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
813,54,3051,48,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
58,23,1961,18,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
372,23,2146,10,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
618,21,3441,30,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
885,53,795,12,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
459,32,4594,18,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
455,29,2679,24,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
849,57,709,12,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
185,31,1360,15,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
715,63,7596,30,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
959,30,3069,24,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
628,36,4042,42,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
313,25,685,12,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
84,52,2315,10,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
404,43,2899,18,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
707,25,2969,12,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
28,34,2415,7,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
762,24,2214,12,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
142,27,3416,27,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
961,47,2353,21,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
578,27,2820,36,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
919,39,3345,24,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
13,60,1199,24,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
508,28,1413,24,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
158,38,3512,24,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
38,37,1225,10,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
46,39,2299,36,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
312,26,3749,24,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
780,25,4933,39,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
445,41,1244,9,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
902,42,10477,36,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
42,44,6204,18,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
657,37,10222,48,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
515,37,609,6,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
109,35,1410,14,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
507,34,6850,15,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
147,51,682,12,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
765,40,1155,12,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
126,40,701,12,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
581,49,3124,12,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
772,36,3275,21,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
436,23,660,6,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
466,29,1659,24,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
241,51,1595,6,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
632,23,1444,15,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
522,53,7119,48,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
791,41,6313,24,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
625,35,1979,15,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
637,21,15653,60,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
591,42,1965,24,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
213,66,1908,30,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
564,37,4712,24,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
833,42,5084,24,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
90,56,618,12,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2,49,2096,12,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
745,28,1797,13,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
233,25,866,18,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
996,40,3857,30,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
897,35,1592,12,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
939,46,6842,24,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
9,28,5234,30,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
146,39,860,6,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
275,32,2697,9,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
533,26,1311,24,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
767,31,2901,10,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
789,27,5998,40,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
140,27,709,6,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
317,48,4351,24,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
388,27,2326,15,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
971,43,7393,24,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
776,37,3535,36,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
264,32,1231,10,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
521,24,3190,18,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
545,43,1333,24,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
592,36,1572,21,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
595,32,931,6,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
877,28,3595,36,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
130,24,8487,48,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
345,43,1459,15,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
69,25,2394,36,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
742,41,3160,21,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
314,29,1494,4,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
800,54,1597,24,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
247,35,1204,6,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
359,23,2406,30,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
59,23,6229,36,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
271,37,1402,12,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
85,29,1412,12,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
782,31,1410,12,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
319,27,3643,15,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
239,39,2522,30,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
285,35,10722,47,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
22,48,2241,10,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
21,44,2647,6,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
451,29,518,6,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
229,22,3149,24,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
928,58,1867,30,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
825,30,1602,21,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
150,42,1346,6,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
458,27,343,6,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
191,34,3844,48,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
45,35,1393,11,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
698,24,1800,18,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
309,22,276,9,True,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
149,46,1582,18,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
854,45,10875,36,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
224,30,4657,15,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
8,61,3059,12,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
298,43,2515,18,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
568,41,3979,48,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
865,20,2221,15,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
823,47,731,8,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
187,68,1175,16,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
699,40,1905,15,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
709,37,2118,9,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
328,31,4473,36,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
900,43,2625,16,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
608,33,2051,18,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
349,32,1136,9,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
400,39,1473,18,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
40,30,2333,30,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
96,61,2012,12,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
243,27,1185,12,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
593,20,2718,24,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
422,47,958,12,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
398,46,1223,12,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
586,36,2799,9,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
181,30,4455,36,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
322,34,2910,24,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
124,27,1924,18,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
702,47,1377,24,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
88,30,2249,18,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3,45,7882,42,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
41,26,1158,12,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
724,21,2570,27,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
644,32,1880,18,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
888,34,6614,36,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
462,34,3017,12,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
279,29,1901,24,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
819,26,1345,18,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
111,23,392,15,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
300,54,672,6,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
852,35,1471,15,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
327,34,1525,24,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
921,37,12749,48,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
623,22,1858,12,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
415,35,5842,36,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
916,32,2848,10,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
419,33,1042,18,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
582,26,1388,9,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
75,66,1526,12,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
920,28,1817,18,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
113,25,7855,36,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
739,26,4280,30,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
734,37,3380,4,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
529,41,662,6,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
995,31,1736,12,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
174,26,3414,21,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
820,27,1101,12,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
363,21,1766,6,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
377,36,846,7,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
601,30,918,9,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
794,32,3062,24,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
62,61,1953,36,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
906,24,3763,21,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
343,33,4439,18,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
731,21,1987,24,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
899,42,4153,18,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
423,34,1591,21,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
72,51,1164,8,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
708,25,1206,9,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
121,41,3868,24,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
569,31,6758,48,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
719,31,6148,20,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
565,23,1553,24,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
733,28,2603,24,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
537,37,3612,18,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
879,36,6742,30,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
953,26,10974,36,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
960,30,1740,6,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
303,49,1038,10,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
417,23,8471,18,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
905,20,1107,12,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
353,28,6199,12,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
490,26,1934,12,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
955,57,1231,24,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False
492,27,1237,6,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
163,70,7308,10,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
290,26,1076,12,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
226,27,10961,48,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
761,24,2124,18,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
161,30,1055,18,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
203,21,902,12,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False
945,30,8358,48,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
249,22,433,18,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
681,37,2279,12,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
277,49,1262,12,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
701,46,6331,48,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
74,40,1977,36,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
223,32,2978,24,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
384,26,4272,30,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
503,38,1216,24,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
182,40,1647,21,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
712,46,2476,21,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
889,40,7824,28,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
775,25,1371,24,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
180,28,9572,36,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
132,27,2708,15,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
399,43,1516,24,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
766,31,3108,30,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
39,24,458,9,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
73,41,5954,42,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
558,27,3552,24,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
729,36,1275,24,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
338,28,4169,24,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
685,34,6527,60,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
613,22,3632,24,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
689,31,3651,12,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
98,36,2337,36,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
30,36,1913,18,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
173,33,1414,8,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
838,63,2957,24,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
982,28,2923,21,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
296,20,4675,12,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
20,48,2134,9,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
913,28,2142,11,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
535,33,2319,21,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
926,21,1049,18,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
409,28,939,12,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
846,68,6761,18,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
479,44,1478,15,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
107,32,6078,12,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
82,24,1568,18,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
883,65,1098,18,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
118,23,4281,33,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
679,26,1453,18,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
527,42,1503,4,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
509,45,8588,39,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
844,47,3422,18,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
987,64,1409,13,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
867,42,3331,12,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
851,43,4042,24,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
329,28,1068,6,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
361,37,3399,12,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
842,23,1943,18,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
571,38,5954,30,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
